Crop,Crop_Year,Season,State,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield_Diff_Pct=,Yield_Fixed,Discrepancy,median,std,Rainfall_Range,Lag_Yield_1,Lag_Rain_1,Mean_Rainfall,Mean_Yield,Rain_Anomaly,Year_Step,Year_Rain_Interaction,Fert_Rain_Interaction,State_Target_Encoded,Optimum_N,Optimum_P,Optimum_K,Optimum_Temp,Optimum_Humidity,Optimum_pH,Optimum_Rainfall,is_soil_patched,Actual_Temp,Temp_Deviation,Total Annual Ground Water Recharge,Annual Extractable Ground Water Resource,Current Annual Ground Water Extraction For Irrigation,Stage of Ground Water Extraction (%),Net Ground Water Availability for future use,Temp_Rain_Interaction,Soil_Nutrient_Index,Climate_Stress_Index,Variety,Seed_Rate_kg_per_ha,Yield_Potential_quintal_per_ha,Recommended_Season,Key_Characteristics,Heat_Stress_Quadratic,Harmonic_Resource_Index,Growth_Power_Law,Synergy_Log,Nutrient_Efficiency_Index,Pesticide_Per_Area,Water_Fertilizer_Ratio,State_Avg_Rain,State_GW_Stress,Heat_Drought_Index,Growing_Stress,Rain_Efficiency,District,Season_Target_Encoded,Proxy_Drought_Stress,Proxy_Soil_Quality,Crop_Kc_Peak,Crop_Maturity,Crop_Water_Req
Jute,2015,Kharif,Meghalaya,6659.0,3870.8,157.91,0.32999999999999996,0.0335424202744411,1.845709566000901,0.061909566000901,1.533614457831325,0.8319552951886591,"(2475.3, 5649.1]",1.8097238239757207,3484.4,3848.322727222223,1.8064642907305648,22.477272777777216,5,112.38636388888608,611.238028,2.923933979054126,78.4,46.86,39.99,24.9583758265,79.6398642063,6.73277756817,174.792797536,1,24.99,0.0316241734999991,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,96.731292,0.0,-1.7455273382085907,JRO-524 (Naveen),5.0,30.0,Kharif,"Tossa jute, high fiber quality",0.0010000883495580473,303.4410675999359,236.30672819997207,0.5863112047965452,1.999999987334558e-06,4.955699053167787e-05,24.512696950714354,1100,0.6,-0.07955734401480247,0.1612945141794514,148.93420546363987,EAST GARO HILLS,2.9036281384997036,0.0,0.3041540475688712,1.1,180,800
Jute,2016,Kharif,Meghalaya,6665.0,3837.1,153.25,0.35,0.0324952826562827,1.846316579144786,0.059996579144786,1.533614457831325,0.8319552951886591,"(2475.3, 5649.1]",1.845709566000901,3870.8,3848.322727222223,1.8064642907305648,-11.222727222223057,6,-67.33636333333834,588.035575,2.923933979054126,78.4,46.86,39.99,24.9583758265,79.6398642063,6.73277756817,174.792797536,1,25.49,0.5316241734999991,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,97.807679,0.0,-1.6906807751330737,JRO-524 (Naveen),5.0,30.0,Kharif,"Tossa jute, high fiber quality",0.2826242618495572,294.72882263241127,234.72989814458901,0.5922355757385787,1.999999986949429e-06,5.251312827419157e-05,25.038172756684027,1100,0.6,-1.3211415995579905,0.1692869127953935,144.85088712721782,EAST GARO HILLS,2.9036281384997036,7.300000000000182,0.3057537055098876,1.1,180,800
Jute,2017,Kharif,Meghalaya,6673.0,4472.3,157.44000000000003,0.37999999999999995,0.031774161963369,1.846800539487487,0.0586805394874869,1.533614457831325,0.8319552951886591,"(2475.3, 5649.1]",1.846316579144786,3837.1,3848.322727222223,1.8064642907305648,623.9772727777772,7,4367.8409094444405,704.1189120000003,2.923933979054126,78.4,46.86,39.99,24.9583758265,79.6398642063,6.73277756817,174.792797536,1,25.35,0.3916241735000021,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,113.37280500000003,0.0,1.2677970595456929,JRO-524 (Naveen),5.0,30.0,Kharif,"Tossa jute, high fiber quality",0.15336949326955976,304.1721203892953,238.0791753305017,0.6010282582998907,1.9999999872967482e-06,5.694590138514222e-05,28.40637685209364,1100,0.6,-1.199166735804321,0.14365736704446383,169.7267552182163,EAST GARO HILLS,2.9036281384997036,0.0,0.3044824505164234,1.1,180,800
Jute,2018,Kharif,Meghalaya,6678.0,5649.1,162.20000000000002,0.35000000000000003,0.0317051021874223,1.847412398921833,0.0585723989218329,1.533614457831325,0.8319552951886591,"(2475.3, 5649.1]",1.846800539487487,4472.3,3848.322727222223,1.8064642907305648,1800.7772727777774,8,14406.21818222222,916.2840200000002,2.923933979054126,78.4,46.86,39.99,24.9583758265,79.6398642063,6.73277756817,174.792797536,1,25.55,0.5916241735000014,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,144.334505,0.0,2.0,JRO-524 (Naveen),5.0,30.0,Kharif,"Tossa jute, high fiber quality",0.3500191626695598,315.34562851546275,244.06840210409874,0.5922355757385787,1.999999987669544e-06,5.241090145965695e-05,34.827989920912515,1100,0.6,-2.443929067661541,0.11553822056246792,212.77212806026367,EAST GARO HILLS,2.9036281384997036,0.0,0.3031041081686245,1.1,180,800
Jute,2019,Kharif,Meghalaya,6680.0,3844.4,171.76000000000002,0.37,0.0309605903977571,1.847479041916168,0.0571990419161678,1.533614457831325,0.8319552951886591,"(2475.3, 5649.1]",1.847412398921833,5649.1,3848.322727222223,1.8064642907305648,-3.922727222222875,9,-35.304545000005874,660.3141440000002,2.923933979054126,78.4,46.86,39.99,24.9583758265,79.6398642063,6.73277756817,174.792797536,1,25.63,0.6716241734999997,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,98.531972,0.0,-1.6955625227702569,JRO-524 (Naveen),5.0,30.0,Kharif,"Tossa jute, high fiber quality",0.4510790304295577,328.8286062743175,253.99351063338275,0.5981097395436683,1.9999999883558456e-06,5.5389221548594426e-05,22.382393907880797,1100,0.6,-1.6735093166029966,0.17082667602850157,144.36349981224186,EAST GARO HILLS,2.9036281384997036,0.0,0.3003101540093294,1.1,180,800
Linseed,2011,Rabi,Meghalaya,85.0,4083.104545,167.52,0.33,0.0048780487703748,0.4823529411764706,0.0023529411764706,0.4271215922272911,0.218048911942441,"(2475.3, 5649.1]",0.4756097560975609,3119.7,3848.322727222223,0.5618309162917856,234.7818177777772,1,234.7818177777772,684.0016733784001,2.923933979054126,60.0,30.0,30.0,20.0,55.0,6.0,600.0,1,16.27,-3.73,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,66.43211094715001,0.0,0.1019520561818639,Pusa-2,30.0,12.0,Rabi,Multipurpose variety,13.912900000000004,321.83584791640953,185.09717197748125,0.5863112047965452,1.9999999880611273e-06,0.003882352895501731,24.373833098293737,1100,0.6,10.10286099259764,0.06481540741264251,236.4275938042849,WEST GARO HILLS,2.4723972381733534,0.0,0.07872509476248785,1.1,110,550
Linseed,2012,Rabi,Meghalaya,88.0,2945.3,150.79999999999998,0.31,0.0052173912943666,0.5227272727272727,0.0027272727272726,0.4271215922272911,0.218048911942441,"(2475.3, 5649.1]",0.4823529411764706,4083.104545,3848.322727222223,0.5618309162917856,-903.0227272222228,2,-1806.0454544444456,444.15124,2.923933979054126,60.0,30.0,30.0,20.0,55.0,6.0,600.0,1,15.03,-4.970000000000001,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,44.267859,0.0,2.0,Pusa-2,30.0,12.0,Rabi,Multipurpose variety,24.700900000000008,286.9101403760794,163.88447439230572,0.5803357610613293,1.9999999867374007e-06,0.0035227272326962813,19.531166979236296,1100,0.6,8.325314259763854,0.07667274208329089,183.73674360573924,WEST GARO HILLS,2.4723972381733534,899.0999999999999,0.08679480773436542,1.1,110,550
Linseed,2013,Rabi,Meghalaya,89.0,2448.4,144.49,0.27,0.0012499999976823,0.5393258426966292,0.0006741573033708,0.4271215922272911,0.218048911942441,"(1795.8, 2475.3]",0.5227272727272727,2945.3,3848.322727222223,0.5618309162917856,-1399.9227272222229,3,-4199.768181666668,353.769316,2.923933979054126,60.0,30.0,30.0,20.0,55.0,6.0,600.0,1,15.83,-4.17,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,38.758172,0.0,2.0,Pusa-2,30.0,12.0,Rabi,Multipurpose variety,17.3889,272.87645701901243,164.8733058184112,0.5682280788794958,1.999999986158212e-06,0.0030337078310819347,16.94511719188098,1100,0.6,5.103231607629429,0.10230623826243161,145.47831253713608,SOUTH WEST GARO HILLS,2.4723972381733534,1396.0,0.09018664893701338,1.1,110,550
Linseed,2014,Rabi,Meghalaya,90.0,3484.4,150.96,0.33,0.0099999999819999,0.5555555555555556,0.0055555555555555,0.4271215922272911,0.218048911942441,"(2475.3, 5649.1]",0.5393258426966292,2448.4,3848.322727222223,0.5618309162917856,-363.9227272222229,4,-1455.6909088888915,526.005024,2.923933979054126,60.0,30.0,30.0,20.0,55.0,6.0,600.0,1,16.12,-3.879999999999999,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,56.168528,0.0,0.7648666094697036,Pusa-2,30.0,12.0,Rabi,Multipurpose variety,15.054399999999992,289.3826346474503,171.75515087161094,0.5863112047965452,1.9999999867514576e-06,0.003666666625925927,23.08161086988864,1100,0.6,8.399266121707536,0.07455511562517933,203.52803738317758,SOUTH WEST GARO HILLS,2.4723972381733534,360.0,0.09222955663927514,1.1,110,550
Linseed,2015,Rabi,Meghalaya,91.0,3870.8,157.91,0.33,0.0301886791934495,0.5824175824175825,0.0175824175824175,0.4271215922272911,0.218048911942441,"(2475.3, 5649.1]",0.5555555555555556,3484.4,3848.322727222223,0.5618309162917856,22.477272777777216,5,112.38636388888608,611.238028,2.923933979054126,60.0,30.0,30.0,20.0,55.0,6.0,600.0,1,16.56,-3.4400000000000013,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,64.100448,0.0,-0.997390575215117,Pusa-2,30.0,12.0,Rabi,Multipurpose variety,11.83360000000001,303.4410675999359,180.10682798078628,0.5863112047965452,1.999999987334558e-06,0.0036263735865233676,24.512696950714354,1100,0.6,8.654052679382383,0.07082845188284517,220.43280182232348,SOUTH WEST GARO HILLS,2.4723972381733534,0.0,0.09597645714726595,1.1,110,550
Linseed,2016,Rabi,Meghalaya,92.0,3837.1,153.25,0.35000000000000003,0.022222222184362,0.5869565217391305,0.0130434782608694,0.4271215922272911,0.218048911942441,"(2475.3, 5649.1]",0.5824175824175825,3870.8,3848.322727222223,0.5618309162917856,-11.222727222223057,6,-67.33636333333834,588.035575,2.923933979054126,60.0,30.0,30.0,20.0,55.0,6.0,600.0,1,16.12,-3.879999999999999,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,61.854052,0.0,-0.9557139816689592,Pusa-2,30.0,12.0,Rabi,Multipurpose variety,15.054399999999992,294.72882263241127,173.47034556598524,0.5922355757385787,1.999999986949429e-06,0.0038043477847353505,25.038172756684027,1100,0.6,9.642205267938236,0.06770391600010424,224.12967289719623,SOUTH WEST GARO HILLS,2.4723972381733534,7.300000000000182,0.09720116989799327,1.1,110,550
Linseed,2017,Rabi,Meghalaya,93.0,4472.3,157.44,0.38000000000000006,0.022999999961109,0.5913978494623656,0.0136021505376343,0.4271215922272911,0.218048911942441,"(2475.3, 5649.1]",0.5869565217391305,3837.1,3848.322727222223,0.5618309162917856,623.9772727777772,7,4367.8409094444405,704.1189120000001,2.923933979054126,60.0,30.0,30.0,20.0,55.0,6.0,600.0,1,16.85,-3.1499999999999986,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,75.35825500000001,0.0,1.873259152637777,Pusa-2,30.0,12.0,Rabi,Multipurpose variety,9.92249999999999,304.17212038929523,181.82428605225198,0.6010282582998907,1.9999999872967482e-06,0.00408602146144063,28.406376852093643,1100,0.6,9.645408719346046,0.06347048040596429,250.54901960784312,SOUTH WEST GARO HILLS,2.4723972381733534,0.0,0.09750390612535557,1.1,110,550
Linseed,2018,Rabi,Meghalaya,94.0,5649.1,162.2,0.35,0.0155357142596364,0.5957446808510638,0.0092553191489361,0.4271215922272911,0.218048911942441,"(2475.3, 5649.1]",0.5913978494623656,4472.3,3848.322727222223,0.5618309162917856,1800.7772727777774,8,14406.21818222222,916.28402,2.923933979054126,60.0,30.0,30.0,20.0,55.0,6.0,600.0,1,15.93,-4.07,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,89.99016300000001,0.0,2.0,Pusa-2,30.0,12.0,Rabi,Multipurpose variety,16.5649,315.3456285154627,178.68824069975264,0.5922355757385787,1.999999987669544e-06,0.0037234042157084654,34.82798992091252,1100,0.6,16.81268574023615,0.044913346666430674,333.6739515652688,SOUTH WEST GARO HILLS,2.4723972381733534,0.0,0.09774355757866916,1.1,110,550
Linseed,2019,Rabi,Meghalaya,95.0,3844.4,171.76000000000002,0.37,0.0166666666388889,0.6,0.01,0.4271215922272911,0.218048911942441,"(2475.3, 5649.1]",0.5957446808510638,5649.1,3848.322727222223,0.5618309162917856,-3.922727222222875,9,-35.304545000005874,660.3141440000002,2.923933979054126,60.0,30.0,30.0,20.0,55.0,6.0,600.0,1,16.48,-3.52,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,63.355712000000004,0.0,-1.0703454753841328,Pusa-2,30.0,12.0,Rabi,Multipurpose variety,12.390399999999998,328.8286062743175,189.77556697479855,0.5981097395436683,1.9999999883558456e-06,0.003894736801108034,22.382393907880797,1100,0.6,8.770906448683016,0.07062734696000415,219.9313501144165,SOUTH WEST GARO HILLS,2.4723972381733534,0.0,0.09753079104957654,1.1,110,550
Maize,2011,Kharif,Meghalaya,17303.0,4083.104545,167.52,0.32999999999999996,0.0148387096678884,1.556897647806739,0.0231023521932614,2.035484312919578,30.0263051610993,"(2475.3, 5649.1]",1.5339198888631629,3119.7,3848.322727222223,2.180844139227643,234.7818177777772,1,234.7818177777772,684.0016733784001,2.923933979054126,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,1,25.37,2.980796089800002,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,103.58836230665001,0.0,-0.0624978216283111,HQPM-1,20.0,65.0,Kharif/Rabi,"Quality protein maize (QPM), hybrid",8.885145328966981,321.83584791640953,248.16212928542095,0.5863112047965452,1.9999999880611273e-06,1.9071837252553204e-05,24.373833098293737,1100,0.6,-8.073610869310459,0.15759559847408364,154.8390043610163,EAST GARO HILLS,2.9036281384997036,0.0,0.2541021405615072,1.15,120,600
Maize,2012,Whole Year,Meghalaya,18015.0,2945.3,150.8,0.31,0.0232624186610795,2.149986122675548,0.050013877324452,2.035484312919578,30.0263051610993,"(2475.3, 5649.1]",1.556897647806739,4083.104545,3848.322727222223,2.180844139227643,-903.0227272222228,2,-1806.0454544444456,444.15124000000003,2.923933979054126,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,1,21.47,-0.9192039102000004,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,63.235591,0.0,2.0,HQPM-1,20.0,65.0,Kharif/Rabi,"Quality protein maize (QPM), hybrid",0.8449358285269701,286.9101403760795,207.37387105688924,0.5803357610613293,1.9999999867374007e-06,1.720788231933345e-05,19.531166979236293,1100,0.6,1.5397709097019627,0.1564541628483182,131.07699154428127,EAST GARO HILLS,15.314619762498422,899.0999999999999,0.3569885136766883,1.15,120,600
Maize,2013,Whole Year,Meghalaya,18025.0,2448.4,144.49,0.27,0.0181818181735537,2.2,0.04,2.035484312919578,30.0263051610993,"(1795.8, 2475.3]",2.149986122675548,2945.3,3848.322727222223,2.180844139227643,-1399.9227272222229,3,-4199.768181666668,353.769316,2.923933979054126,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,1,21.52,-0.8692039101999995,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,52.689567999999994,0.0,2.0,HQPM-1,20.0,65.0,Kharif/Rabi,"Quality protein maize (QPM), hybrid",0.7555154375069688,272.87645701901243,201.9151185631584,0.5682280788794958,1.999999986158212e-06,1.497919556088881e-05,16.94511719188098,1100,0.6,1.0637287453255946,0.18907095615252714,108.72113676731794,EAST GARO HILLS,15.314619762498422,1396.0,0.3678863721222338,1.15,120,600
Maize,2014,Whole Year,Meghalaya,18037.0,3484.4,150.96,0.33,0.0201217649838598,2.2600210678050674,0.0454756128050672,2.035484312919578,30.0263051610993,"(2475.3, 5649.1]",2.2,2448.4,3848.322727222223,2.180844139227643,-363.9227272222229,4,-1455.6909088888915,526.005024,2.923933979054126,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,1,21.77,-0.6192039101999995,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,75.85538799999999,0.0,0.0491235237343938,HQPM-1,20.0,65.0,Kharif/Rabi,"Quality protein maize (QPM), hybrid",0.3834134824069691,289.3826346474503,209.42831989897087,0.5863112047965452,1.9999999867514576e-06,1.8295725452220672e-05,23.08161086988864,1100,0.6,1.3404274292195084,0.13597661674413267,153.02591128678085,EAST GARO HILLS,15.314619762498422,360.0,0.37519333394234855,1.15,120,600
Maize,2015,Kharif,Meghalaya,18056.0,3870.8,157.91,0.32999999999999996,0.01931429124803,2.284116083296411,0.0441160832964109,2.035484312919578,30.0263051610993,"(2475.3, 5649.1]",2.2600210678050674,3484.4,3848.322727222223,2.180844139227643,22.477272777777216,5,112.38636388888608,611.238028,2.923933979054126,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,1,24.99,2.6007960898,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,96.731292,0.0,-1.181595407319331,HQPM-1,20.0,65.0,Kharif/Rabi,"Quality protein maize (QPM), hybrid",6.764140300718966,303.4410675999359,236.30672819997207,0.5863112047965452,1.999999987334558e-06,1.8276473193493767e-05,24.512696950714354,1100,0.6,-6.542856502750264,0.1612945141794514,148.93420546363987,EAST GARO HILLS,2.9036281384997036,0.0,0.37639895498673553,1.15,120,600
Maize,2016,Kharif,Meghalaya,18128.0,3837.1,153.25,0.35000000000000003,0.020157427433613,2.2916482789055603,0.0461937339055604,2.035484312919578,30.0263051610993,"(2475.3, 5649.1]",2.284116083296411,3870.8,3848.322727222223,2.180844139227643,-11.222727222223057,6,-67.33636333333834,588.035575,2.923933979054126,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,1,25.49,3.1007960898,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,97.807679,0.0,-1.126748844243814,HQPM-1,20.0,65.0,Kharif/Rabi,"Quality protein maize (QPM), hybrid",9.614936390518965,294.72882263241127,234.72989814458901,0.5922355757385787,1.999999986949429e-06,1.930714916045305e-05,25.038172756684027,1100,0.6,-7.70580216285357,0.1692869127953935,144.85088712721782,EAST GARO HILLS,2.9036281384997036,7.300000000000182,0.3795015226073995,1.15,120,600
Maize,2017,Kharif,Meghalaya,18152.0,4472.3,157.44,0.38,0.0203730366845616,2.2930806522697225,0.0467170162697225,2.035484312919578,30.0263051610993,"(2475.3, 5649.1]",2.2916482789055603,3837.1,3848.322727222223,2.180844139227643,623.9772727777772,7,4367.8409094444405,704.1189120000001,2.923933979054126,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,1,25.35,2.9607960898000023,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,113.37280500000003,0.0,1.8317289904349523,HQPM-1,20.0,65.0,Kharif/Rabi,"Quality protein maize (QPM), hybrid",8.766313485374983,304.17212038929523,238.0791753305017,0.6010282582998907,1.9999999872967482e-06,2.0934332303826888e-05,28.406376852093643,1100,0.6,-9.066059816115121,0.14365736704446383,169.7267552182163,EAST GARO HILLS,2.9036281384997036,0.0,0.378060760383276,1.15,120,600
Maize,2018,Kharif,Meghalaya,18163.0,5649.1,162.20000000000002,0.35000000000000003,0.020790968367158,2.2940593514287286,0.0476957154287287,2.035484312919578,30.0263051610993,"(2475.3, 5649.1]",2.2930806522697225,4472.3,3848.322727222223,2.180844139227643,1800.7772727777774,8,14406.21818222222,916.2840200000002,2.923933979054126,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,1,25.55,3.1607960898000016,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,144.334505,0.0,2.0,HQPM-1,20.0,65.0,Kharif/Rabi,"Quality protein maize (QPM), hybrid",9.99063192129498,315.34562851546275,244.06840210409874,0.5922355757385787,1.999999987669544e-06,1.9269944391385238e-05,34.827989920912515,1100,0.6,-13.056872566775104,0.11553822056246792,212.77212806026367,EAST GARO HILLS,2.9036281384997036,0.0,0.37638526958382656,1.15,120,600
Maize,2019,Kharif,Meghalaya,18174.0,3844.4,171.76000000000002,0.37,0.0188192265442522,2.29778804886101,0.0432425938610099,2.035484312919578,30.0263051610993,"(2475.3, 5649.1]",2.2940593514287286,5649.1,3848.322727222223,2.180844139227643,-3.922727222222875,9,-35.304545000005874,660.3141440000002,2.923933979054126,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,1,25.63,3.2407960898,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,98.531972,0.0,-1.131630591880997,HQPM-1,20.0,65.0,Kharif/Rabi,"Quality protein maize (QPM), hybrid",10.502759295662969,328.8286062743175,253.99351063338275,0.5981097395436683,1.9999999883558456e-06,2.035875426321345e-05,22.382393907880797,1100,0.6,-8.075204353094751,0.17082667602850157,144.36349981224186,EAST GARO HILLS,2.9036281384997036,0.0,0.3735084767827956,1.15,120,600
Masoor,2011,Rabi,Meghalaya,356.0,4083.104545,167.52,0.33,0.0528716215580328,0.8314606741573034,0.0439606741573034,0.7080520217019024,0.2343466524514328,"(2475.3, 5649.1]",0.8259587020648967,3119.7,3961.200568125,1.0594478137821972,121.9039768749999,1,121.9039768749999,684.0016733784001,2.923933979054126,18.77,68.36,19.41,24.5090524026,64.8047846785,6.927931571609999,45.680454204,1,16.27,-8.239052402600002,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,66.43211094715001,0.0,0.541033459252802,Pusa Vaibhav,40.0,15.0,Rabi,"Small seeded, wilt resistant",67.88198449278882,321.83584791640953,185.09717197748125,0.5863112047965452,1.9999999880611273e-06,0.0009269662895309936,24.373833098293737,1100,0.6,22.315817998443812,0.06481540741264251,236.4275938042849,EAST GARO HILLS,2.4723972381733534,0.0,0.13570316416992287,1.15,120,600
Masoor,2013,Rabi,Meghalaya,1227.0,2448.4,144.49,0.27,0.3102026497423082,1.045639771801141,0.3243602281988591,0.7080520217019024,0.2343466524514328,"(1795.8, 2475.3]",0.8314606741573034,4083.104545,3961.200568125,1.0594478137821972,-1512.8005681250002,3,-4538.401704375001,353.769316,2.923933979054126,18.77,68.36,19.41,24.5090524026,64.8047846785,6.927931571609999,45.680454204,1,15.83,-8.679052402600002,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,38.758172,0.0,2.0,Pusa Vaibhav,40.0,15.0,Rabi,"Small seeded, wilt resistant",75.3259506070768,272.87645701901243,164.8733058184112,0.5682280788794958,1.999999986158212e-06,0.00022004889957616226,16.94511719188098,1100,0.6,10.62139437535263,0.10230623826243161,145.47831253713608,EAST GARO HILLS,2.4723972381733534,1396.0,0.1748530100884737,1.15,120,600
Masoor,2014,Rabi,Meghalaya,1234.0,3484.4,150.96,0.33,0.3201365702617232,1.06807131280389,0.34192868719611,0.7080520217019024,0.2343466524514328,"(2475.3, 5649.1]",1.045639771801141,2448.4,3961.200568125,1.0594478137821972,-476.80056812500015,4,-1907.2022725000008,526.005024,2.923933979054126,18.77,68.36,19.41,24.5090524026,64.8047846785,6.927931571609999,45.680454204,1,16.12,-8.3890524026,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,56.168528,0.0,2.0,Pusa Vaibhav,40.0,15.0,Rabi,"Small seeded, wilt resistant",70.3762002135688,289.3826346474503,171.75515087161094,0.5863112047965452,1.9999999867514576e-06,0.0002674230143699975,23.08161086988864,1100,0.6,18.16027928824418,0.07455511562517933,203.52803738317758,EAST GARO HILLS,2.4723972381733534,360.0,0.17731393855025637,1.15,120,600
Masoor,2015,Rabi,Meghalaya,1242.0,3870.8,157.91,0.33,0.2808529717205698,1.103059581320451,0.3097975616795492,0.7080520217019024,0.2343466524514328,"(2475.3, 5649.1]",1.06807131280389,3484.4,3961.200568125,1.0594478137821972,-90.40056812500006,5,-452.0028406250003,611.238028,2.923933979054126,18.77,68.36,19.41,24.5090524026,64.8047846785,6.927931571609999,45.680454204,1,16.56,-7.949052402600003,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,64.100448,0.0,0.3236951541602365,Pusa Vaibhav,40.0,15.0,Rabi,"Small seeded, wilt resistant",63.18743409928083,303.4410675999359,180.10682798078628,0.5863112047965452,1.999999987334558e-06,0.0002657004828778579,24.512696950714354,1100,0.6,19.997534373044044,0.07082845188284517,220.43280182232348,EAST GARO HILLS,2.4723972381733534,0.0,0.18177293033982994,1.15,120,600
Masoor,2016,Rabi,Meghalaya,1252.0,3837.1,153.25,0.35,0.1954029173521761,1.103035143769968,0.2155362852300317,0.7080520217019024,0.2343466524514328,"(2475.3, 5649.1]",1.103059581320451,3870.8,3961.200568125,1.0594478137821972,-124.10056812500034,6,-744.603408750002,588.035575,2.923933979054126,18.77,68.36,19.41,24.5090524026,64.8047846785,6.927931571609999,45.680454204,1,16.12,-8.3890524026,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,61.854052,0.0,0.584674040210919,Pusa Vaibhav,40.0,15.0,Rabi,"Small seeded, wilt resistant",70.3762002135688,294.72882263241127,173.47034556598524,0.5922355757385787,1.999999986949429e-06,0.0002795527154316671,25.038172756684027,1100,0.6,20.84767146117517,0.06770391600010424,224.12967289719623,EAST GARO HILLS,2.4723972381733534,7.300000000000182,0.18266481833333092,1.15,120,600
Masoor,2017,Rabi,Meghalaya,1256.0,4472.3,157.44,0.38,0.1948986932550088,1.105891719745223,0.215536851254777,0.7080520217019024,0.2343466524514328,"(2475.3, 5649.1]",1.103035143769968,3837.1,3961.200568125,1.0594478137821972,511.099431875,7,3577.696023125,704.1189120000001,2.923933979054126,18.77,68.36,19.41,24.5090524026,64.8047846785,6.927931571609999,45.680454204,1,16.85,-7.6590524026,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,75.35825500000001,0.0,2.0,Pusa Vaibhav,40.0,15.0,Rabi,"Small seeded, wilt resistant",58.66108370577278,304.17212038929523,181.82428605225198,0.6010282582998907,1.9999999872967482e-06,0.00030254777045975493,28.406376852093643,1100,0.6,23.452282801894082,0.06347048040596429,250.54901960784312,EAST GARO HILLS,2.4723972381733534,0.0,0.18232863464903093,1.15,120,600
Masoor,2018,Rabi,Meghalaya,1258.0,5649.1,162.20000000000002,0.35000000000000003,0.1933647825375069,1.1073131955484896,0.2141153754515103,0.7080520217019024,0.2343466524514328,"(2475.3, 5649.1]",1.105891719745223,4472.3,3961.200568125,1.0594478137821972,1687.899431875,8,13503.195455,916.2840200000002,2.923933979054126,18.77,68.36,19.41,24.5090524026,64.8047846785,6.927931571609999,45.680454204,1,15.93,-8.579052402600002,183132.59,163791.46,2813.4,2.5954545454545457,159096.77,89.99016300000001,0.0,2.0,Pusa Vaibhav,40.0,15.0,Rabi,"Small seeded, wilt resistant",73.60014012655681,315.34562851546275,178.68824069975264,0.5922355757385787,1.999999987669544e-06,0.0002782193956452946,34.827989920912515,1100,0.6,35.43904471595375,0.044913346666430674,333.6739515652688,EAST GARO HILLS,2.4723972381733534,0.0,0.1816763700384127,1.15,120,600
